Order_ID,Order_Date,Order_Priority,Customer_ID,Customer_Name,Industry_name,Customer_Segment,Province,Region,Channel,Product_ID,Product_Category,Product_Sub-Category,Product_Name,Sales,Quantity,Unit_Price,Discount,Profit,Returned_Reason,Age_Group
HG-2011-140165,5/13/24,Medium,EH-14005,Erica Hernandez,Thiết bị gia dụng,Home Office,Hà Giang,Miền Bắc,Agent,OFF-FA-10002815,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH SHARP AH-AP12PMW,7.104,2,3.552,0.2,2.3976,,>=55
HG-2011-140165,5/13/24,Low,EH-14005,Erica Hernandez,Thiết bị gia dụng,Home Office,Hà Giang,Miền Bắc,Agent,OFF-BI-10004519,Hàng điện lạnh,Máy giặt,GBC DocuBind P100 Manual Binding Machine,398.352,8,49.794,0.7,-331.96,,35-44
HT-2011-114433,5/13/24,High,NP-18325,Naresj Patel,Thiết bị điện tử,Consumer,Hà Tỉnh,Miền Trung,Agent,TEC-AC-10002800,Hàng điện tử,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3,49.99,0,52.4895,,>=55
HC-2011-113768,5/13/24,Medium,AH-10030,Trương Thanh Vân,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,FUR-CH-10002439,Nội thất,Ghế,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456,6,46.576,0.2,20.9592,,18-24
HC-2011-113768,5/13/24,Medium,AH-10030,Trương Thanh Vân,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-PA-10003063,Hàng điện lạnh,Tủ lạnh,EcoTones Memo Sheets,8,2,4,0,3.84,,45-54
PT-2011-106810,5/14/24,Medium,AJ-10795,Phạm Hùng Lương,Thiết bị gia dụng,Corporate,Phú Thọ,"""""",Agent,FUR-FU-10004306,Nội thất,Giường,Electrix Halogen Magnifier Lamp,310.88,2,155.44,0.2,23.316,,35-44
HT-2011-125150,5/16/24,Medium,PW-19030,Trần Thị Nghĩa,Thiết bị gia dụng,Corporate,Hà Tỉnh,Miền Trung,Store,FUR-CH-10002439,Nội thất,Ghế,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,46.576,0.2,17.466,,35-44
HT-2011-163146,5/16/24,Medium,CC-12475,Cindy Pham,Thiết bị điện tử,Consumer,Hà Tỉnh,Miền Trung,Store,TEC-AC-10002217,Hàng điện tử,Accessories,Imation Clip USB flash drive - 8 GB,56.4,3,18.8,0,3.384,,35-44
TH-2011-148761,5/17/24,Medium,PA-19060,Bùi Thắng Hoa,Thiết bị gia dụng,Home Office,Thanh Hóa,Miền Trung,Agent,OFF-BI-10000666,Hàng điện lạnh,Máy giặt,Surelock Post Máy giặt,91.68,3,30.56,0,45.84,,35-44
HN-2011-103373,5/18/24,Low,BS-11755,Văn Thi,Thiết bị điện tử,Consumer,Hà Nội,Miền Bắc,Store,TEC-PH-10002885,Hàng điện tử,Phones,Apple iPhone 5,779.796,2,389.898,0.4,-168.9558,,25-34
TG-2011-164224,5/18/24,Medium,TT-21070,Lê Bá Khánh,Thiết bị gia dụng,Consumer,Tiền Giang,Miền Tây Nam Bộ,Agent,FUR-FU-10000308,Nội thất,Giường,Deflect-o Glass Clear Studded Chair Mats,149.232,3,49.744,0.2,3.7308,,18-24
TG-2011-164224,5/18/24,Medium,TT-21070,Lê Bá Khánh,Thiết bị gia dụng,Consumer,Tiền Giang,Miền Tây Nam Bộ,Agent,OFF-PA-10001526,Hàng điện lạnh,Tủ lạnh,Xerox 1949,15.936,4,3.984,0.2,5.7768,,18-24
BP-2011-133963,5/18/24,Medium,GA-14515,Nguyễn Đức Minh,Thiết bị gia dụng,Consumer,Bình Phước,Miền Đông Nam Bộ,Agent,OFF-PA-10001526,Hàng điện lạnh,Tủ lạnh,Xerox 1949,3.984,1,3.984,0.2,1.4442,,>=55
HP-2011-107699,5/19/24,Medium,JH-15820,John Pham,Thiết bị gia dụng,Consumer,Hải Phòng,Miền Bắc,Agent,OFF-BI-10001249,Hàng điện lạnh,Máy giặt,Avery Heavy-Duty EZD View Binder with Locking Rings,57.42,9,6.38,0,26.4132,,45-54
HG-2011-130155,5/19/24,Medium,TD-20995,Lâm Văn Bên,Thiết bị gia dụng,Consumer,Hà Giang,Miền Bắc,Agent,OFF-SU-10004737,Hàng điện lạnh,Tủ lạnh,Acme Design Stainless Steel Bent Scissors,34.2,5,6.84,0,9.234,,25-34
KH-2011-114188,5/20/24,Medium,RF-19345,Randy Ferguson,Thiết bị gia dụng,Corporate,Khánh Hòa,"""""",Agent,OFF-AP-10000124,Hàng điện lạnh,Máy giặt,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,4,8.32,0,9.3184,,35-44
KH-2011-114188,5/20/24,Medium,RF-19345,Randy Ferguson,Thiết bị gia dụng,Corporate,Khánh Hòa,Miền Trung,Agent,OFF-AR-10004511,Hàng điện lạnh,Máy giặt,"Sanford Colorific Scented Colored Pencils, 12/Pack",38.52,9,4.28,0,11.9412,,25-34
KH-2011-114188,5/20/24,High,RF-19345,Randy Ferguson,Thiết bị gia dụng,Corporate,Khánh Hòa,Miền Trung,Agent,FUR-FU-10000076,Nội thất,Giường,24-Hour Round Wall Clock,139.86,7,19.98,0,60.1398,,18-24
HC-2011-130673,5/20/24,Low,MC-17590,Nguyễn Thị Thu Hường,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,FUR-FU-10003489,Nội thất,Giường,Contemporary Borderless Frame,10.332,3,3.444,0.6,-5.9409,,35-44
HC-2011-130673,5/20/24,Medium,MC-17590,Nguyễn Thị Thu Hường,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-PA-10000289,Hàng điện lạnh,Tủ lạnh,Xerox 213,10.368,2,5.184,0.2,3.6288,,35-44
HC-2011-130673,5/20/24,Low,MC-17590,Nguyễn Thị Thu Hường,Thiết bị điện tử,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,TEC-AC-10004227,Hàng điện tử,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.784,2,10.392,0.2,-3.6372,,18-24
HC-2011-130673,5/20/24,Low,MC-17590,Nguyễn Thị Thu Hường,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-ST-10000636,Hàng điện lạnh,Máy điều hòa,Rogers Profile Extra Capacity Máy điều hòa Tub,66.96,5,13.392,0.2,-13.392,,25-34
TH-2011-117639,5/21/24,High,MW-18235,Mitch Willingham,Thiết bị gia dụng,Corporate,Thanh Hóa,Miền Trung,Agent,OFF-BI-10003925,Hàng điện lạnh,Máy giặt,Fellowes PB300 Plastic Comb Binding Machine,2715.93,7,387.99,0,1276.4871,,45-54
TH-2011-117639,5/21/24,High,MW-18235,Mitch Willingham,Thiết bị điện tử,Corporate,Thanh Hóa,Miền Trung,Agent,TEC-PH-10001530,Hàng điện tử,Phones,Plantronics Voyager Pro Legend,617.97,3,205.99,0,173.0316,,35-44
VP-2011-104780,5/21/24,Medium,BT-11530,Trần Lựu,Thiết bị gia dụng,Home Office,Vĩnh Phúc,Miền Bắc,Agent,OFF-AR-10003514,Hàng điện lạnh,Máy giặt,4009 Highlighters by Sanford,31.84,8,3.98,0,10.5072,,35-44
VP-2011-152443,5/21/24,NA,NA,Trà Ngọc Hằng,NA,NA,,,,,,,,,,,,,,25-34
VP-2011-152443,5/21/24,Medium,FG-14260,Trà Ngọc Hằng,Thiết bị gia dụng,Home Office,Vĩnh Phúc,,Agent,OFF-PA-10003022,Hàng điện lạnh,Tủ lạnh,Xerox 1992,17.94,3,5.98,0,8.7906,,35-44
VP-2011-152443,5/21/24,High,FG-14260,Trà Ngọc Hằng,Thiết bị gia dụng,Home Office,Vĩnh Phúc,Miền Bắc,Agent,OFF-AP-10001293,Hàng điện lạnh,Máy giặt,Belkin 8 Outlet Surge Protector,245.88,6,40.98,0,68.8464,,45-54
HT-2011-127166,5/21/24,Medium,KH-16360,Trần Đức,Thiết bị gia dụng,Consumer,Hà Tỉnh,Miền Trung,Agent,OFF-EN-10003134,Hàng điện lạnh,Tủ lạnh,MÁY LẠNH SHARP AH-AP12PMW,56.064,6,9.344,0.2,21.024,,35-44
HT-2011-127166,5/21/24,Low,KH-16360,Trần Đức,Thiết bị gia dụng,Consumer,Hà Tỉnh,,Agent,FUR-CH-10003396,Nội thất,Ghế,Ghế đa năng 3FC1006-P,107.772,2,53.886,0.3,-29.2524,,18-24
HT-2011-127166,5/21/24,Medium,KH-16360,Trần Đức,Thiết bị gia dụng,Consumer,Hà Tỉnh,Miền Trung,Agent,OFF-PA-10001560,Hàng điện lạnh,Tủ lạnh,"Adams Telephone Message Books, 5 1/4” x 11”",4.832,1,4.832,0.2,1.6308,,>=55
HT-2011-127166,5/21/24,Low,KH-16360,Trần Đức,Thiết bị gia dụng,Consumer,Hà Tỉnh,Miền Trung,Agent,OFF-BI-10000977,Hàng điện lạnh,Máy giặt,Ibico Plastic Spiral Binding Combs,18.24,3,6.08,0.8,-31.008,,>=55
HT-2011-127166,5/21/24,Low,KH-16360,Trần Đức,Thiết bị gia dụng,Consumer,Hà Tỉnh,Miền Trung,Agent,OFF-BI-10000977,Hàng điện lạnh,Máy giặt,Ibico Plastic Spiral Binding Combs,18.24,3,6.08,0.8,-31.008,,>=55
HC-2011-130673,5/20/24,Low,MC-17590,Nguyễn Thị Thu Hường,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-ST-10000636,Hàng điện lạnh,Máy điều hòa,Rogers Profile Extra Capacity Máy điều hòa Tub,66.96,5,13.392,0.2,-13.392,,25-34
HC-2011-113768,5/13/24,Medium,AH-10030,Trương Thanh Vân,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,FUR-CH-10002439,Nội thất,Ghế,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456,6,46.576,0.2,20.9592,,18-24
